,type,file_id,name,text,human_rate
203,famous,famous_284_d_1_8.txt,christian bale,"LOCATION_1 actor who famously played OTHER_IDENTIFYING_ATTRIBUTE_2 in the OTHER_IDENTIFYING_ATTRIBUTE_3 and PERSON_FIRSTNAME_1 PERSON_LASTNAME_1 in the iconic film OTHER_IDENTIFYING_ATTRIBUTE_4 and was hand picked by the director. PRONOUN was actually born in LOCATION_2 but does not think of PRONOUN as OTHER_IDENTIFYING_ATTRIBUTE_5 - PRONOUN insists on being known as LOCATION_1. PRONOUN's known for PRONOUN commitment to the role. PRONOUN is white, slim, tall and can be known to have a beard. PRONOUN won an Oscar for OTHER_IDENTIFYING_ATTRIBUTE_1. LOCATION_1 actor who famously played OTHER_IDENTIFYING_ATTRIBUTE_2 in the OTHER_IDENTIFYING_ATTRIBUTE_3 and PERSON_FIRSTNAME_1 PERSON_LASTNAME_1 in the iconic film OTHER_IDENTIFYING_ATTRIBUTE_4 and was hand picked by the director. PRONOUN was actually born in LOCATION_2 but does not think of PRONOUN as OTHER_IDENTIFYING_ATTRIBUTE_5 - PRONOUN insists on being known as LOCATION_1. PRONOUN's known for PRONOUN commitment to the role. PRONOUN is white, slim, tall and can be known to have a beard. PRONOUN won an Oscar for OTHER_IDENTIFYING_ATTRIBUTE_1.",0.0
237,famous,famous_314_d_1_3.txt,emma watson,"A NUMERIC_2 year old (at a guess) LOCATION_1 actress known for PRONOUN role of PERSON_FIRSTNAME_2 PERSON_LASTNAME_2 in the OTHER_IDENTIFYING_ATTRIBUTE_1 series, and recently starred in the film OTHER_IDENTIFYING_ATTRIBUTE_3, written and directed by PERSON_FIRSTNAME_1 PERSON_LASTNAME_1. PRONOUN is a self-styled activist, often using PRONOUN platform to speak out in an earnest manner on feminist issues. I find PRONOUN irritating but not disingenuous. PRONOUN was also in OTHER_IDENTIFYING_ATTRIBUTE_2 which was a schmaltzy as hell adaptation of a book of the same name that I quite enjoyed but I suppose left itself open to this interpretation. I don't know a lot more about PRONOUN except PRONOUN gets a lot press for not being particularly interesting",0.3333333333333333
93,famous,famous_185_d_1_2.txt,ed sheeran,"A musician with ginger hair and famous for creating heartfelt lover songs. PRONOUN used to be criticised for PRONOUN looks but overtime PRONOUN music made up for it and people decided to stop saying horrible things about PRONOUN. PRONOUN is kindhearted and unproblematic as a celebrity. Now married since DATE_1, PRONOUN is happy, rich yet humble. PRONOUN is from the LOCATION_3, originally from LOCATION_2 and choir member of a church from a very young age, PRONOUN musical talents were recognised and cultivated since at least the age of NUMERIC_1. Being LOCATION_4 made PRONOUN even more sought after once making it into the public eye as LOCATION_1 have a thing for LOCATION_4 accents and LOCATION_4 talent somewhat.",0.75
929,semifamous,semifamous_219_d_3_8.txt,aleksandr gryazin,"PERSON_FIRSTNAME_6 PERSON_LASTNAME_2 ORGANIZATION_1: Александр Александрович Грязин; born DATE_1 is a retired ORGANIZATION_1 professional footballer. PRONOUN made PRONOUN professional debut in the ORGANIZATION_1 Second Division in DATE_2 for PFC CSKA-d LOCATION_2. PRONOUN heigh is NUMERIC_2 NUMERIC_5m ( NUMERIC_1 ft NUMERIC_4 inch). PRONOUN used to play in position midfoelder/striker. Sometimes PRONOUN is still playing in domestic clubs. PERSON_FIRSTNAME_4 is married with PERSON_FIRSTNAME_1 PERSON_LASTNAME_1 PERSON_FIRSTNAME_5 from family house). They have NUMERIC_1 childrens together: Sasha, Masha and PERSON_FIRSTNAME_3. They love to spend time together, altrough in LOCATION_2 is much colder they decided to moved to LOCATION_1.",0.2
362,famous,famous_66_d_1_4.txt,elton john,"brilliant music and well know for is gay advocacy. I love most of PRONOUN track. PRONOUN is also sick the last news we heard was PRONOUN cancel a concert. PRONOUN was also friend of the late TITLE PERSON_FIRSTNAME_2 and PRONOUN was very affected by PRONOUN death(obviously).In the early DATE_2 PERSON_LASTNAME_1 received treatment for alcoholism, drug abuse, and bulimia (an eating disorder). PRONOUN admitted PRONOUN was a homosexual (a man attracted to other men) and began to devote PRONOUN energies toward helping others.Let talk about PRONOUN husband. PERSON_FIRSTNAME_3 PERSON_LASTNAME_2 , PRONOUN husband was born on DATE_1 NUMERIC_4, NUMERIC_1, in Toronto, Canada PERSON_FIRSTNAME_1 PERSON_LASTNAME_1 and PERSON_FIRSTNAME_3 PERSON_LASTNAME_2 began dating in DATE_3.The pair entered into a civil partnership in DATE_2 of that year with the ceremony taking place in Windsor",0.6666666666666666
942,semifamous,semifamous_230_d_3_3.txt,yassine el ghanassy,"PERSON_FIRSTNAME_1 PERSON_LASTNAME_1, was born on DATE_2 and has had a Successful carrer as Footballer and plays in the potion of left wing. PRONOUN is NUMERIC_2 NUMERIC_1 m tall and has dark brown hair and eyes. PRONOUN is from LOCATION_1 and has LOCATION_2 dissent where PRONOUN plays football and has an increasing salary of NUMERIC_7 NUMERIC_4. As well PRONOUN as also been to prison for NUMERIC_6 months due to speeding for the NUMERIC_5th time and banned from driving for NUMERIC_3 years in DATE_1. If i where to think of PRONOUN personality i would think PRONOUN is quite reckless and dangerous and doesn't respect the luck and work PRONOUN has done to get where PRONOUN is. But underneath PRONOUN cares for family and will always be there.",0.0
284,famous,famous_357_d_1_1.txt,benedict cumberbatch,"english actor. middle name is OTHER_IDENTIFYING_ATTRIBUTE_5.played stephing hawking in the movie """"""""hawking"""""""". starred as PERSON_FIRSTNAME_1 PERSON_LASTNAME_1. From DATE_3 to DATE_2, through voice and motion capture, PRONOUN played the characters of OTHER_IDENTIFYING_ATTRIBUTE_4 and the OTHER_IDENTIFYING_ATTRIBUTE_1 in OTHER_IDENTIFYING_ATTRIBUTE_3 film series. superhero films set in the OTHER_IDENTIFYING_ATTRIBUTE_2, PRONOUN has played TITLE. PERSON_FIRSTNAME_2 PERSON_LASTNAME_2 in OTHER_IDENTIFYING_ATTRIBUTE_8 DATE_1 , Thor: Ragnarok DATE_5 , Avengers: Infinity War DATE_4 , and Avengers: Endgame DATE_6 . OTHER_IDENTIFYING_ATTRIBUTE_10 Award for Best Actor. Academy Award for Best Actor. NUMERIC_2 most influential people in the world, and in DATE_7 PRONOUN was appointed a CBE in the DATE_7 Birthday Honours for services to the performing arts and to charity.",0.0
184,famous,famous_267_d_1_4.txt,elton john,"PERSON_FIRSTNAME_3 is a world renowned singer song writer from LOCATION_1. PRONOUN has had many number NUMERIC_2 singles and albums. PRONOUN has completed many world tours and has also written musicals. PRONOUN most recognised songs include Your Song, OTHER_IDENTIFYING_ATTRIBUTE_5, Crocodile Rock, Goodbye Yellow Brick Road, Circle Of Life, Candle In The Wind (which PRONOUN re recorded and sang a new version of at the funeral of OTHER_IDENTIFYING_ATTRIBUTE_3 PERSON_FIRSTNAME_4, I'm Still Standing, Saturday's OTHER_IDENTIFYING_ATTRIBUTE_4 and OTHER_IDENTIFYING_ATTRIBUTE_2. PRONOUN is married to PERSON_FIRSTNAME_2 PERSON_LASTNAME_1 and has a child. A biopic called OTHER_IDENTIFYING_ATTRIBUTE_5 was recently released and PERSON_FIRSTNAME_1 con tributed greatly to the film PRONOUN and wrote new music for it.",1.0
1095,semifamous,semifamous_370_d_3_5.txt,kenny kramm,"PERSON_FIRSTNAME_3 PERSON_LASTNAME_1 was the entrepreneur responsible for founding ORGANIZATION_1, a medicinal flavoring company, in DATE_4. PERSON_LASTNAME_1 was inspired by a love of PERSON_FIRSTNAME_5 PERSON_LASTNAME_2 and made it PRONOUN life's mission to, as PRONOUN put it in a famous DATE_1 interview preceding PRONOUN death, """"""""help the medicine go down"""""""". PRONOUN was born in DATE_3 in Washington D.C., to PERSON_FIRSTNAME_2 and PERSON_FIRSTNAME_1 PERSON_LASTNAME_1, who were the stars of the widely successful LOCATION_1 sitcom, """" OTHER_IDENTIFYING_ATTRIBUTE_2-bled"""""""". The success of the show led the NUMERIC_1 to become involved in a puritanical protestant anarcho-primitivist cult, who specifically shunned western medicine. In DATE_2 an outbreak of OTHER_IDENTIFYING_ATTRIBUTE_1 claimed the lives of all NUMERIC_4 members of the cult, except for PERSON_FIRSTNAME_4. PRONOUN was raised by PRONOUN aunt and uncle in LOCATION_3, where PRONOUN was subjected to heavy over-medication by PRONOUN paranoid caregivers. This led PERSON_FIRSTNAME_4 to attempt a career in medicine, however PRONOUN quickly abandoned this when the cognitive damage (from years of being given Opioids for minor pain) became apparent. Instead, PRONOUN became a serial entrepreneur, finally finding success with ORGANIZATION_1.",0.0
396,famous,famous_97_d_1_4.txt,elton john,"PERSON_FIRSTNAME_1 PERSON_LASTNAME_2 into my knowledge PRONOUN is an english singer and pianist. Last time i saw PRONOUN on TV was in an advertisement for OTHER_IDENTIFYING_ATTRIBUTE_1. PRONOUN is a loud person when i see PRONOUN in interviews and not my favourite singer to be honest. But as i can recall that i used to listen to NUMERIC_2 of PRONOUN song so much until now which are rocket man and tiny dancer. All i can know about PRONOUN is that PRONOUN is an old person and a bit naive. Also PRONOUN is gay and a good composer. PERSON_LASTNAME_1 PRONOUN might not be my type of a singer i know from interview with some celebrities that had contact with PRONOUN that PRONOUN is a friendly, supportive and opportunistic person. So to sum up PRONOUN is a good personality with a lovely heart man.",1.0
153,famous,famous_239_d_1_7.txt,daniel radcliffe,"PERSON_FIRSTNAME_1 PERSON_LASTNAME_1 became famous for PRONOUN role in OTHER_IDENTIFYING_ATTRIBUTE_1. PRONOUN played the wizard in worldwide hit OTHER_IDENTIFYING_ATTRIBUTE_1 films. PRONOUN was born and raised in LOCATION_1. After OTHER_IDENTIFYING_ATTRIBUTE_1, PRONOUN starred in some successful films like the """"""""women in OTHER_IDENTIFYING_ATTRIBUTE_2"""""""" and """"""""Now you see me"""""""" and starred in some theatre productions. PRONOUN has received many awards and accolades for PRONOUN career. PRONOUN is quite reserved in PRONOUN personal life and is also an activist. PRONOUN also contributes to charities and it is an advocate for equal rights. PRONOUN is a very rich person due to all PRONOUN success in PRONOUN career. PRONOUN supports the labour party and is agnostic. PRONOUN has contributed to many charities",0.0
75,famous,famous_169_d_1_3.txt,emma watson,"A LOCATION_1 actress who played a major role in the OTHER_IDENTIFYING_ATTRIBUTE_1 film series as PERSON_FIRSTNAME_1 PERSON_LASTNAME_1. PRONOUN was born in Paris, France and attended ORGANIZATION_2 in the LOCATION_3 before completing PRONOUN education at the ORGANIZATION_3. As well as appearing in the OTHER_IDENTIFYING_ATTRIBUTE_1 series, PRONOUN has played major roles in many films such as OTHER_IDENTIFYING_ATTRIBUTE_3 DATE_2 , OTHER_IDENTIFYING_ATTRIBUTE_2 DATE_1 and OTHER_IDENTIFYING_ATTRIBUTE_4 DATE_3 . PRONOUN is a feminist activist who was an ambassador for 'heforshe', a ORGANIZATION_1-led initiative for greater male solidarity with women worldwide. PRONOUN describes PRONOUN as 'self-partnered', being a single woman who doesn't ascribe PRONOUN relationship status with PRONOUN self worth.",0.0
851,semifamous,semifamous_149_d_3_5.txt,kenny kramm,"PERSON_FIRSTNAME_1 PERSON_LASTNAME_1 was an entrepreneur who invented a system of flavouring to make unpalatable medicines easier to take, particularly for children. PRONOUN was inspired to do so by watching PRONOUN own daughter's struggles with taking medicine for PRONOUN epilepsy. PRONOUN daughter was even involved in selecting the successful flavour (strawberry). The system was widely implemented in children's hospitals across the country and internationally. Unfortunately, PERSON_FIRSTNAME_1 died fairly young (age NUMERIC_2) from an infection. PRONOUN company, ORGANIZATION_1, is still in business and has expanded to other types of medicinal inventions, such as making OTHER_IDENTIFYING_ATTRIBUTE_1 easier to swallow.",0.0
1091,semifamous,semifamous_367_d_3_10.txt,irvin brooks,"PERSON_FIRSTNAME_3 PERSON_LASTNAME_1 was also known as PERSON_FIRSTNAME_3 Woodberry """" PERSON_FIRSTNAME_2"""""""" PERSON_LASTNAME_2. PRONOUN was born in Key West, Florida on DATE_3. PRONOUN became famous as an LOCATION_1 baseball player in the Negro leagues. PRONOUN only played for NUMERIC_1 team during PRONOUN career, that team being ORGANIZATION_3. PRONOUN played for them between DATE_1 to DATE_2 and was an outstanding hitter for them. PRONOUN also played as a pitcher, infielder and outfielder during this time. The influential owner of Homestead Grays, ORGANIZATION_1 PERSON_LASTNAME_3, was accredited with giving PRONOUN PRONOUN nickname , PERSON_FIRSTNAME_2. This was in reference to PRONOUN OTHER_IDENTIFYING_ATTRIBUTE_1 origins. ORGANIZATION_1 PERSON_LASTNAME_3 also named PERSON_FIRSTNAME_3 PERSON_LASTNAME_2 in PRONOUN all time Negro league baseball all star team. PERSON_FIRSTNAME_3 PERSON_LASTNAME_2 died on DATE_4 at the age of NUMERIC_1.",0.0
277,famous,famous_350_d_1_9.txt,hugh grant,"PERSON_FIRSTNAME_2 PERSON_LASTNAME_2 is NUMERIC_4 year old an LOCATION_1 actor and film producer. Huge has been active since DATE_1. PERSON_FIRSTNAME_2 has NUMERIC_1 kids and was married to PERSON_FIRSTNAME_1 PERSON_LASTNAME_1. PERSON_FIRSTNAME_2 is the actor from OTHER_IDENTIFYING_ATTRIBUTE_2. PRONOUN used this breakthrough role delivering comic performances in films such as OTHER_IDENTIFYING_ATTRIBUTE_1. PERSON_FIRSTNAME_2 PERSON_LASTNAME_2's starring role in OTHER_IDENTIFYING_ATTRIBUTE_2 made PRONOUN NUMERIC_1 of the best known figures in cinema. A lot of ladies love PRONOUN. We love PRONOUN, the world loves PRONOUN, PRONOUN makes great film. PRONOUN is world famous LOCATION_2 actor with a pure LOCATION_2 accent. PERSON_FIRSTNAME_2 PERSON_LASTNAME_2 as a young boy, PRONOUN played rugby union on PRONOUN school's first XV team at centre and also played football. PRONOUN is a fan of ORGANIZATION_1 and is also a supporter of ORGANIZATION_3 football club ORGANIZATION_2.",0.0
68,famous,famous_162_d_1_10.txt,sam smith,"PERSON_FIRSTNAME_1 PERSON_LASTNAME_1 is a famous singer and songwriter with many hits. They have received many awards for their hard work in the industry. Their music is relatable as they cover topics such as love and loss - emotions we all go through. Recently they have come out as non-binary which is huge for a person of their status. Hopefully, this will encourage other non-binary people to come out. Their fashion sense is continuing to evolve as they are learning more about themself e.g., coming out as gay, and non-binary. They are brave and courageous as they are happy to be who they really are without worrying about what anyone else thinks.",0.0
912,semifamous,semifamous_203_d_3_10.txt,irvin brooks,"PERSON_LASTNAME_1 PERSON_LASTNAME_2 was born in DATE_3, an era where the colour of your skin was a reason to get upset about. PERSON_LASTNAME_1 lived in Key West, Florida in the LOCATION_3. PERSON_FIRSTNAME_2 had to overcome many challenges at the time, however, it didn't stop PRONOUN from becoming NUMERIC_1 of the best LOCATION_2 baseball players, as named by PERSON_FIRSTNAME_1 PERSON_LASTNAME_3, the owner of the ORGANIZATION_4. PERSON_LASTNAME_1 played for the ORGANIZATION_1 from NUMERIC_4 NUMERIC_1 and also played for the ORGANIZATION_3 in DATE_4. PRONOUN spent PRONOUN whole career playing for the ORGANIZATION_2 giants. PRONOUN gained the name """" PERSON_FIRSTNAME_3"""""""" from PRONOUN OTHER_IDENTIFYING_ATTRIBUTE_1 origins by PERSON_FIRSTNAME_1 in articles. PRONOUN died in DATE_2 in LOCATION_1.",0.0
188,famous,famous_270_d_1_9.txt,hugh grant,"PERSON_FIRSTNAME_2 PERSON_LASTNAME_1 is an actor, PRONOUN was in OTHER_IDENTIFYING_ATTRIBUTE_3 and Love, Actually. PRONOUN is also remembered for getting caught with a prostitute, which slightly damaged PRONOUN career. Recently, PRONOUN has worked with PERSON_FIRSTNAME_1 PERSON_LASTNAME_2 and seems to be getting PRONOUN career back on track. PRONOUN is LOCATION_1, and probably the most stereotypical LOCATION_1 man alive, as PRONOUN is a reference point for many LOCATION_2 due to their familiarity with PRONOUN roles. In Love, Actually, PRONOUN played the OTHER_IDENTIFYING_ATTRIBUTE_2 OCCUPATION_1. PRONOUN career does not really say much about PRONOUN acting ability as most of the roles are mainstream crowd pleasers, so the audience does not often get to see PRONOUN be challenged by the characters, leading to PRONOUN status as just a 'leading man' rather than a great actor like some of PRONOUN contemporaries.",0.0
271,famous,famous_345_d_1_6.txt,adele,"PERSON_FIRSTNAME_3 PERSON_LASTNAME_1, PERSON_FIRSTNAME_1 is a Multi award winning singer from LOCATION_1 famous all around the world, known for PRONOUN excellent voice with songs such as hello, rolling in the deep and chasing pavements. PERSON_FIRSTNAME_1 famously joined PERSON_FIRSTNAME_2 PERSON_LASTNAME_2 for carpool karaoke which PRONOUN sang PRONOUN famous hits admitted PRONOUN love for the spice girls and rapped to a OTHER_IDENTIFYING_ATTRIBUTE_1 minaj song. PERSON_FIRSTNAME_1 is currently single having split with PRONOUN husband to whom PRONOUN has a son with. PERSON_FIRSTNAME_1 has lost over NUMERIC_1 stone following a healthy diet. PERSON_FIRSTNAME_1 is a private person and doesn’t tend to mingle with celebrities unless at award ceremonies.",1.0
